Period,Year,Month,Date,Product_SKU,Product_Name,Brand_Group,Category,Is_Strategic,Orders_Count,Quantity,Amount_THB
2026-05,2026,5,2026-05-28,19122,(Free) Clinivate-N cream 5g BDC,Klenivet,ยาผิวหนังฆ่าเชื้อ/ต้านอักเสบ (Dermatology),No,0,595,0.0
2026-05,2026,5,2026-05-28,19326,(Free) Zertin SP 5mg 60ml FML,Zertine,ยาแก้แพ้/ต้านฮิสตามีน (Antihistamines),No,0,16,0.0
2026-05,2026,5,2026-05-28,19357,(Free) Clinivate-N cream 5g BDC,Klenivet,ยาผิวหนังฆ่าเชื้อ/ต้านอักเสบ (Dermatology),No,0,7,0.0
2026-05,2026,5,2026-05-28,19406,(Free) Zertine (Cetirizine) 10mg 10Bl/Box FML,Zertine,ยาแก้แพ้/ต้านฮิสตามีน (Antihistamines),No,0,30,0.0
2026-05,2026,5,2026-05-28,18575,(Free) Glucosa 1500mg Red 30Sach/Box BDC,Glucosa,ยาบำรุงข้อกระดูก (Osteoarthritis),Yes,0,4,0.0
2026-06,2026,6,2026-06-28,00663,CliMarir (Acidclovir) cream 5g BDC,Clinovir,ยาต้านเชื้อไวรัสเริม/งูสวัด (Antivirals),No,0,19791,280122.65
2026-06,2026,6,2026-06-28,06538,Spascopan (Buscopan) 10mg 50Bl/Box BDC,Spascopan,ยาบรรเทาอาการปวดเกร็งช่องท้อง (Antispasmodics),No,0,13050,255935.65
2026-06,2026,6,2026-06-28,08921,Cephalexyl (Cephalexin) 500mg 10Bl/Box SAP,Cephalexyl,ยาปฏิชีวนะ/ฆ่าเชื้อแบคทีเรีย (Antibiotics),No,0,767,235247.39
2026-06,2026,6,2026-06-28,03358,Gastrosec (Omeprazole) 20mg BDC,Gastrosec,ยาลดกรดในกระเพาะอาหาร (PPIs & Antacids),No,0,3092,166805.32
2026-06,2026,6,2026-06-28,01944,Zenzera (Albendazole) 200mg 2Tab/Bl BDC,Zenzera,ยาถ่ายพยาธิ (Anthelmintics),Yes,0,21700,163960.54
2026-06,2026,6,2026-06-28,00644,Ciproxyl (Ciprofloxacin) 500mg 10Bl/Box FML,Ciprocin,ยาปฏิชีวนะ/ฆ่าเชื้อทางเดินปัสสาวะ (Antibiotics),No,0,748,151712.67
2026-06,2026,6,2026-06-28,05942,Clinivate-N cream 15g BDC,Klenivet,ยาผิวหนังฆ่าเชื้อ/ต้านอักเสบ (Dermatology),No,0,4644,144561.87
2026-06,2026,6,2026-06-28,07777,Gi-Bisamol syrup 240ml (Prink) BDC,Gibisamol,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,1863,144456.01
2026-06,2026,6,2026-06-28,01094,Glucosa 500mg 10Bl/Box BDC,Glucosa,ยาบำรุงข้อกระดูก (Osteoarthritis),Yes,0,580,138818.96
2026-06,2026,6,2026-06-28,01091,Glucosa 1500mg Red 30Sach/Box BDC,Glucosa,ยาบำรุงข้อกระดูก (Osteoarthritis),Yes,0,425,112436.81
2026-06,2026,6,2026-06-28,01947,Zertine (Cetirizine) 10mg 10Bl/Box FML,Zertine,ยาแก้แพ้/ต้านฮิสตามีน (Antihistamines),No,0,1486,99323.67
2026-06,2026,6,2026-06-28,00661,Clinivate-N cream 5g BDC,Klenivet,ยาผิวหนังฆ่าเชื้อ/ต้านอักเสบ (Dermatology),No,0,5208,75869.49
2026-06,2026,6,2026-06-28,01759,Sporaxyl (Ketoconasol) cream 5g BDC,Sporosil,ยาต้านเชื้อรา (Antifungals),No,0,4920,72868.76
2026-06,2026,6,2026-06-28,07427,Clinimet (Cimetidine) 400mg 50Bl/Box BDC,Klenimed,ยาลดกรดในกระเพาะอาหาร (Antacids & GI),No,0,5250,68921.46
2026-06,2026,6,2026-06-28,01758,Sporoxyl (Ketoconasol) 200mg 10Bl/Box BDC,Sporosil,ยาต้านเชื้อรา (Antifungals),No,0,358,59987.32
2026-06,2026,6,2026-06-28,01500,Oflocee (Ofloxacin) 200mg 10Bl/Box FML,Oflocee,ยาปฏิชีวนะ/ฆ่าเชื้อ (Antibiotics),No,0,307,58658.7
2026-06,2026,6,2026-06-28,05020,Sporaxyl (Ketoconasol) cream 15g BDC,Sporosil,ยาต้านเชื้อรา (Antifungals),No,0,2280,53394.49
2026-06,2026,6,2026-06-28,18544,Clena TM EX (Anti melasma) 15g,Clenascar,เวชสำอางดูแลแผลเป็น/สิว (Dermatology & Skincare),Yes,0,360,47371.97
2026-06,2026,6,2026-06-28,05108,CliMarir (Acyclovir) 400mg 5Bl/Box BDC,Clinovir,ยาต้านเชื้อไวรัสเริม/งูสวัด (Antivirals),No,0,321,41214.43
2026-06,2026,6,2026-06-28,14275,Nacoxib (Etoricoxib) 90mg,Nacoxib,ยาแก้ปวด/ต้านการอักเสบ (NSAIDs & Pain Relief),Yes,0,295,38899.68
2026-06,2026,6,2026-06-28,18610,Precius (Pregabalin) 75mg 6Bl/Box,Precius,ยารักษาอาการปวดเส้นประสาท (Neuropathic Pain),Yes,0,81,35011.88
2026-06,2026,6,2026-06-28,01475,Noraphen 500mg 50Bl/Box BDC,Noraphen,ยาแก้ปวด/ต้านการอักเสบ (NSAIDs & Pain Relief),No,0,3820,32231.33
2026-06,2026,6,2026-06-28,00664,CliMarir (Acidclovir) 200mg BDC,Clinovir,ยาต้านเชื้อไวรัสเริม/งูสวัด (Antivirals),No,0,312,30057.23
2026-06,2026,6,2026-06-28,01244,Lorita (Loratadine) 10mg 10Bl/Box FML,Lolita,ยาแก้แพ้/ต้านฮิสตามีน (Antihistamines),No,0,449,29663.21
2026-06,2026,6,2026-06-28,03654,Glucosa 1500mg lemon 30Sach/Box BDC,Glucosa,ยาบำรุงข้อกระดูก (Osteoarthritis),Yes,0,108,28515.96
2026-06,2026,6,2026-06-28,02072,Stugin (Cinnarizine) 25mg 50Bl/Box BDC,Stugin,ยาบรรเทาอาการเวียนศีรษะ/บ้านหมุน (Vertigo & CNS),No,0,7040,27583.39
2026-06,2026,6,2026-06-28,00658,Clinigel (Vaseline) 50g BDC,Clinigel,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,694,27050.95
2026-06,2026,6,2026-06-28,00863,Domper-M (Domperidone) 10mg BDC,Domper-M,ยาช่วยย่อย/ต้านคลื่นไส้อาเจียน (Antiemetics),No,0,4810,21376.76
2026-06,2026,6,2026-06-28,14106,Anzac fluoxetin HCI 20mg 10Bl/Box,Anxac,ยาปรับสารเคมีในสมอง/คลายกังวล (Psychotropics),No,0,157,20837.66
2026-06,2026,6,2026-06-28,17224,Gastro bismol 524,Gastro-Bismol,ยาเคลือบกระเพาะ/กรดไหลย้อน (Antacids & GI),Yes,0,68,18614.18
2026-06,2026,6,2026-06-28,10399,Feenoze nasal spray 20ml BDC,Feenoze,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,325,18168.61
2026-06,2026,6,2026-06-28,04220,"Zyno cream 0,1% 15g BDC",Zeno,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,864,18085.8
2026-06,2026,6,2026-06-28,01103,Gynogesic (Dolfenal) 500mg 10Bl/Box BDC,Gynogesic,ยาแก้ปวดประจำเดือน/กล้ามเนื้อ (Analgesics),No,0,107,16991.94
2026-06,2026,6,2026-06-28,17225,Arotika cool spray 60ml,Arotika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,160,16802.02
2026-06,2026,6,2026-06-28,15617,Zenzera supersion 200mg 10ml/Sach,Zenzera,ยาถ่ายพยาธิ (Anthelmintics),Yes,0,224,16532.75
2026-06,2026,6,2026-06-28,17101,Prozeus15 30Sach/Box TH,Prozeus,โปรตีนและโภชนาการเสริม (Nutritional Supplements),Yes,0,20,15300.14
2026-06,2026,6,2026-06-28,18238,CliMarir-800mg 7Bl/Box TH,Clinovir,ยาต้านเชื้อไวรัสเริม/งูสวัด (Antivirals),No,0,81,15159.03
2026-06,2026,6,2026-06-28,05252,Fango (Clotrimazole) cream 15g BDC,Fango,ยาผิวหนังต้านเชื้อรา/อักเสบ (Dermatology),Yes,0,504,12237.91
2026-06,2026,6,2026-06-28,05943,Clinoderm cream 15g BDC,Clinoderm,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,360,11722.58
2026-06,2026,6,2026-06-28,00662,Clinoderm (Clobetaso) cream 5g BDC,Clinoderm,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,492,11346.31
2026-06,2026,6,2026-06-28,17100,Prozeus15 10Sach/Box TH,Prozeus,โปรตีนและโภชนาการเสริม (Nutritional Supplements),Yes,0,42,11285.58
2026-06,2026,6,2026-06-28,08451,Arotika rub lotion 60ml BDC,Arotika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,127,11146.46
2026-06,2026,6,2026-06-28,08452,Arotika cool gel 35g BDC,Arotika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,281,10881.46
2026-06,2026,6,2026-06-28,01958,"Zyno cream 0,02% 15g BDC",Zeno,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,492,9409.44
2026-06,2026,6,2026-06-28,01735,Skinfect (Gentamicin) cream 5g BDC,Skinfect,ยาปฏิชีวนะทาแผล/ผิวหนัง (Dermatology),No,0,852,9294.92
2026-06,2026,6,2026-06-28,07545,Plaivana cream 14% 35g BDC,Plaivana,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,136,9142.93
2026-06,2026,6,2026-06-28,00368,Allerax-Fc 10mg 50Bl/Box BDC,Allerlax,ยาแก้แพ้/ต้านฮิสตามีน (Antihistamines),No,0,2090,8878.56
2026-06,2026,6,2026-06-28,05946,Diabederm cream 10% 35g (Green) BDC,Diabederm,ยาผิวหนัง/บำรุงผิวแห้งแตก (Dermatology),Yes,0,198,8536.52
2026-06,2026,6,2026-06-28,08450,Arotika rub 35g BDC,Arotika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,149,7810.85
2026-06,2026,6,2026-06-28,00581,"Capsika 0,0125% gel 35g BDC",Capsika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,200,7127.69
2026-06,2026,6,2026-06-28,06243,Diabederm cream 20% 35g (Blue) BDC,Diabederm,ยาผิวหนัง/บำรุงผิวแห้งแตก (Dermatology),Yes,0,132,6917.58
2026-06,2026,6,2026-06-28,18911,Fango-BD (Clotrimazole 1% / Betamethasone 0.1%) cream 5g,Fango,ยาผิวหนังต้านเชื้อรา/อักเสบ (Dermatology),Yes,0,420,6476.03
2026-06,2026,6,2026-06-28,00996,Fango (Clotrimazole) cream 5g BDC,Fango,ยาผิวหนังต้านเชื้อรา/อักเสบ (Dermatology),Yes,0,444,6085.02
2026-06,2026,6,2026-06-28,15712,Arotika rub lotion 80ml,Arotika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,37,6018.85
2026-06,2026,6,2026-06-28,10799,Clenascar gel 15g BDC,Clenascar,เวชสำอางดูแลแผลเป็น/สิว (Dermatology & Skincare),Yes,0,43,5521.45
2026-06,2026,6,2026-06-28,00369,Allerax-Fc 10mg 1000Tab/Bott BDC,Allerlax,ยาแก้แพ้/ต้านฮิสตามีน (Antihistamines),No,0,29,5074.86
2026-06,2026,6,2026-06-28,07539,Plaivana cream 14% 15g BDC,Plaivana,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,120,4130.83
2026-06,2026,6,2026-06-28,03519,"Zyno cream 0,1% 5g BDC",Zeno,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,252,3382.66
2026-06,2026,6,2026-06-28,04353,"Capsika-25 (0,025%) gel 35g",Capsika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,61,2491.4
2026-06,2026,6,2026-06-28,04553,"Capsika-25 gel 15g 0,025% 12Tub/Doz BDC",Capsika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,60,1437.35
2026-06,2026,6,2026-06-28,01957,"Zyno cream 0,02% 5g 12Tub/Pack BDC",Zeno,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,66,1050.62
2026-06,2026,6,2026-06-28,17226,Tristan (Etoricoxib) 90mg,Tristan,ยาแก้ปวด/ต้านการอักเสบ (NSAIDs & Pain Relief),Yes,0,25,719.53
2026-06,2026,6,2026-06-28,08449,Arotika rub 15g BDC,Arotika,ยาแก้ปวด/กล้ามเนื้อ/ข้อกระดูก (Analgesics & Musculoskeletal),Yes,0,24,652.7
2026-06,2026,6,2026-06-28,19502,Clenascar acne spot gel 7g,Clenascar,เวชสำอางดูแลแผลเป็น/สิว (Dermatology & Skincare),Yes,0,3,225.0
2026-06,2026,6,2026-06-28,19503,Raqua glow facce wash 50ml,Raqua,ผลิตภัณฑ์ทำความสะอาดผิวหน้า (Skincare),Yes,0,2,190.0
2026-06,2026,6,2026-06-28,19342,(Free) Camping chair ຕັ່ງແຄມປິ້ງ,Camping,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,20,0.0
2026-06,2026,6,2026-06-28,19358,(Free) Clinovir (Acidclovir) cream 5g BDC,Clinovir,ยาต้านเชื้อไวรัสเริม/งูสวัด (Antivirals),No,0,60,0.0
2026-06,2026,6,2026-06-28,19440,(Free) Cephalexyl (Cephalexin) 500mg 10Bl/Box SAP,Cephalexyl,ยาปฏิชีวนะ/ฆ่าเชื้อแบคทีเรีย (Antibiotics),No,0,9,0.0
2026-06,2026,6,2026-06-28,19122,(Free) Clinivate-N cream 5g BDC,Klenivet,ยาผิวหนังฆ่าเชื้อ/ต้านอักเสบ (Dermatology),No,0,263,0.0
2026-06,2026,6,2026-06-28,19357,(Free) Clinivate-N cream 5g BDC,Klenivet,ยาผิวหนังฆ่าเชื้อ/ต้านอักเสบ (Dermatology),No,0,7,0.0
2026-06,2026,6,2026-06-28,19441,(Free) Insulated cup ຈອກເກັບຄວາມເຢັນ,Insulated,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,12,0.0
2026-06,2026,6,2026-06-28,18575,(Free) Glucosa 1500mg Red 30Sach/Box BDC,Glucosa,ยาบำรุงข้อกระดูก (Osteoarthritis),Yes,0,9,0.0
2026-07,2026,7,2026-07-28,01944,Zenzera (Albendazole) 200mg 2Tab/Bl BDC,Zenzera,ยาถ่ายพยาธิ (Anthelmintics),Yes,0,81582,647883.95
2026-07,2026,7,2026-07-28,00663,CliMarir (Acidclovir) cream 5g BDC,Clinovir,ยาต้านเชื้อไวรัสเริม/งูสวัด (Antivirals),No,0,21407,312532.33
2026-07,2026,7,2026-07-28,06538,Spascopan (Buscopan) 10mg 50Bl/Box BDC,Spascopan,ยาบรรเทาอาการปวดเกร็งช่องท้อง (Antispasmodics),No,0,14390,288957.5
2026-07,2026,7,2026-07-28,07427,Clinimet (Cimetidine) 400mg 50Bl/Box BDC,Klenimed,ยาลดกรดในกระเพาะอาหาร (Antacids & GI),No,0,14860,229557.94
2026-07,2026,7,2026-07-28,01947,Zertine (Cetirizine) 10mg 10Bl/Box FML,Zertine,ยาแก้แพ้/ต้านฮิสตามีน (Antihistamines),No,0,3554,224486.48
2026-07,2026,7,2026-07-28,01758,Sporoxyl (Ketoconasol) 200mg 10Bl/Box BDC,Sporosil,ยาต้านเชื้อรา (Antifungals),No,0,1334,224427.72
2026-07,2026,7,2026-07-28,00644,Ciproxyl (Ciprofloxacin) 500mg 10Bl/Box FML,Ciprocin,ยาปฏิชีวนะ/ฆ่าเชื้อทางเดินปัสสาวะ (Antibiotics),No,0,715,148723.4
2026-07,2026,7,2026-07-28,01094,Glucosa 500mg 10Bl/Box BDC,Glucosa,ยาบำรุงข้อกระดูก (Osteoarthritis),Yes,0,560,136167.0
2026-07,2026,7,2026-07-28,08921,Cephalexyl (Cephalexin) 500mg 10Bl/Box SAP,Cephalexyl,ยาปฏิชีวนะ/ฆ่าเชื้อแบคทีเรีย (Antibiotics),No,0,446,127698.05
2026-07,2026,7,2026-07-28,07777,Gi-Bisamol syrup 240ml (Prink) BDC,Gibisamol,กลุ่มยาและเวชภัณฑ์ทั่วไป (General Health & Others),No,0,1563,120379.22
2026-07,2026,7,2026-07-28,01759,Sporaxyl (Ketoconasol) cream 5g BDC,Sporosil,ยาต้านเชื้อรา (Antifungals),No,0,7356,109309.66
2026-07,2026,7,2026-07-28,01475,Noraphen 500mg 50Bl/Box BDC,Noraphen,ยาแก้ปวด/ต้านการอักเสบ (NSAIDs & Pain Relief),No,0,9960,96699.96
2026-07,2026,7,2026-07-28,00661,Clinivate-N cream 5g BDC,Klenivet,ยาผิวหนังฆ่าเชื้อ/ต้านอักเสบ (Dermatology),No,0,6258,91005.62
2026-07,2026,7,2026-07-28,01091,Glucosa 1500mg Red 30Sach/Box BDC,Glucosa,ยาบำรุงข้อกระดูก (Osteoarthritis),Yes,0,311,82548.74
2026-07,2026,7,2026-07-28,01500,Oflocee (Ofloxacin) 200mg 10Bl/Box FML,Oflocee,ยาปฏิชีวนะ/ฆ่าเชื้อ (Antibiotics),No,0,434,79919.38
2026-07,2026,7,2026-07-28,05108,CliMarir (Acyclovir) 400mg 5Bl/Box BDC,Clinovir,ยาต้านเชื้อไวรัสเริม/งูสวัด (Antivirals),No,0,558,70467.67
2026-07,2026,7,2026-07-28,18544,Clena TM EX (Anti melasma) 15g,Clenascar,เวชสำอางดูแลแผลเป็น/สิว (Dermatology & Skincare),Yes,0,407,53579.87
2026-07,2026,7,2026-07-28,14275,Nacoxib (Etoricoxib) 90mg,Nacoxib,ยาแก้ปวด/ต้านการอักเสบ (NSAIDs & Pain Relief),Yes,0,371,49885.54
2026-07,2026,7,2026-07-28,00664,CliMarir (Acidclovir) 200mg BDC,Clinovir,ยาต้านเชื้อไวรัสเริม/งูสวัด (Antivirals),No,0,509,49153.55
2026-07,2026,7,2026-07-28,18610,Precius (Pregabalin) 75mg 6Bl/Box,Precius,ยารักษาอาการปวดเส้นประสาท (Neuropathic Pain),Yes,0,120,43935.13
2026-07,2026,7,2026-07-28,03654,Glucosa 1500mg lemon 30Sach/Box BDC,Glucosa,ยาบำรุงข้อกระดูก (Osteoarthritis),Yes,0,167,43592.99
2026-07,2026,7,2026-07-28,18422,Hepivir (Hepatitis B) entecavir 0.5mg 3Bl/Box TH,Hepivir,ยาต้านไวรัสตับอักเสบ (Antivirals & Hepatology),Yes,0,85,43020.22
2026-07,2026,7,2026-07-28,02072,Stugin (Cinnarizine) 25mg 50Bl/Box BDC,Stugin,ยาบรรเทาอาการเวียนศีรษะ/บ้านหมุน (Vertigo & CNS),No,0,9510,37724.6
2026-07,2026,7,2026-07-28,05020,Sporaxyl (Ketoconasol) cream 15g BDC,Sporosil,ยาต้านเชื้อรา (Antifungals),No,0,1536,37325.76
